HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.lesson_plan_title,Input.lesson_plan_key_concepts,Input.url,Answer.category.label,Approve,Reject
3J9UN9O9K60OO1HHY9MCU38MZUN0JM,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3QY7M81QHBU04FLDRWCZZGEAKYEK78,AJ60KRY0FTB1F,Submitted,Tue Oct 08 17:24:29 PDT 2019,Tue Oct 08 17:24:43 PDT 2019,Fri Oct 11 17:24:43 PDT 2019,,,,14,100% (7/7),100% (7/7),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",http://algo.ics.hawaii.edu/~nodari/teaching/f15/index.html,Schedule for the lesson plan,,
3J9UN9O9K60OO1HHY9MCU38MZUN0JM,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3VW04L3ZLXE03UQB8SVMJ9Z0I04XX1,A2CK0OXMPOR9LE,Submitted,Tue Oct 08 16:51:36 PDT 2019,Tue Oct 08 16:52:15 PDT 2019,Fri Oct 11 16:52:15 PDT 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",http://algo.ics.hawaii.edu/~nodari/teaching/f15/index.html,Schedule for the lesson plan,,
3I6NF2WGJJ4DS6DHN97LELCXOAH5G8,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,30X31N5D67YGB0WJ38XL0T7A20TSAK,AKSJ3C5O3V9RB,Submitted,Tue Oct 08 16:51:15 PDT 2019,Tue Oct 08 16:52:24 PDT 2019,Fri Oct 11 16:52:24 PDT 2019,,,,69,100% (9/9),100% (9/9),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://www.geeksforgeeks.org/greedy-algorithms-set-1-activity-selection-problem/,Applications of key-concept(s),,
3I6NF2WGJJ4DS6DHN97LELCXOAH5G8,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3NL0RFNU0JV3LS3UPYESW4U0TWL4K5,A2CK0OXMPOR9LE,Submitted,Tue Oct 08 16:55:05 PDT 2019,Tue Oct 08 16:55:42 PDT 2019,Fri Oct 11 16:55:42 PDT 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://www.geeksforgeeks.org/greedy-algorithms-set-1-activity-selection-problem/,Applications of key-concept(s),,
3I6NF2WGJJ4DS6DHN97LELCXOAH5G8,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3OE22WJIGMWODTV4H9P75U43RGLQUS,A2WGW5Y3ZFBDEC,Submitted,Tue Oct 08 19:46:00 PDT 2019,Tue Oct 08 19:46:33 PDT 2019,Fri Oct 11 19:46:33 PDT 2019,,,,33,100% (1/1),100% (1/1),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://www.geeksforgeeks.org/greedy-algorithms-set-1-activity-selection-problem/,Applications of key-concept(s),,
3I6NF2WGJJ4DS6DHN97LELCXOAH5G8,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3OVR4I9USTRPWV1P23YPSQ69S2CQ4I,A3UUH3632AI3ZX,Submitted,Tue Oct 08 16:51:29 PDT 2019,Tue Oct 08 16:51:47 PDT 2019,Fri Oct 11 16:51:47 PDT 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://www.geeksforgeeks.org/greedy-algorithms-set-1-activity-selection-problem/,Applications of key-concept(s),,
3I6NF2WGJJ4DS6DHN97LELCXOAH5G8,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3QY7M81QHBU04FLDRWCZZGEAKYBK75,A1GKEEI844CEKI,Submitted,Tue Oct 08 16:56:40 PDT 2019,Tue Oct 08 16:58:11 PDT 2019,Fri Oct 11 16:58:11 PDT 2019,,,,91,100% (4/4),100% (4/4),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://www.geeksforgeeks.org/greedy-algorithms-set-1-activity-selection-problem/,Applications of key-concept(s),,
31HLTCK4CO3UQ0SWT0PYIJ6W1YIVG4,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,336KAV9KYU0O2JDOPZWVCXCD7X02Y4,A1L8RL58MYU4NC,Submitted,Tue Oct 08 17:09:34 PDT 2019,Tue Oct 08 17:10:46 PDT 2019,Fri Oct 11 17:10:46 PDT 2019,,,,72,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://en.wikipedia.org/wiki/Optimal_substructure,Related to key-concept(s),,
31HLTCK4CO3UQ0SWT0PYIJ6W1YIVG4,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3AQF3RZ55CQ6KTFU7BGADPM9HRD6FT,A1NH9LK567B862,Submitted,Tue Oct 08 17:23:23 PDT 2019,Tue Oct 08 17:23:54 PDT 2019,Fri Oct 11 17:23:54 PDT 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://en.wikipedia.org/wiki/Optimal_substructure,Related to key-concept(s),,
31HLTCK4CO3UQ0SWT0PYIJ6W1YIVG4,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3HUTX6F6VYVC859MJCNXA6EBTOIO2Y,A2WGW5Y3ZFBDEC,Submitted,Tue Oct 08 19:41:22 PDT 2019,Tue Oct 08 19:41:42 PDT 2019,Fri Oct 11 19:41:42 PDT 2019,,,,20,100% (1/1),100% (1/1),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://en.wikipedia.org/wiki/Optimal_substructure,Related to key-concept(s),,
31HLTCK4CO3UQ0SWT0PYIJ6W1YIVG4,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3Y4W8Q93L3SU1ZGZHDTS1HZNM7NDVF,AJ60KRY0FTB1F,Submitted,Tue Oct 08 17:21:45 PDT 2019,Tue Oct 08 17:22:23 PDT 2019,Fri Oct 11 17:22:23 PDT 2019,,,,38,100% (7/7),100% (7/7),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://en.wikipedia.org/wiki/Optimal_substructure,Schedule for the lesson plan,,
31HLTCK4CO3UQ0SWT0PYIJ6W1YIVG4,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3Y5140Z9D1OY4QZPNFL4MMQISOSPI6,A2CK0OXMPOR9LE,Submitted,Tue Oct 08 16:57:49 PDT 2019,Tue Oct 08 16:59:09 PDT 2019,Fri Oct 11 16:59:09 PDT 2019,,,,80,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://en.wikipedia.org/wiki/Optimal_substructure,Unrelated to the lesson plan,,
373L46LKQAEQ1ROL22WUDNNVDSTKJC,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,36PW28KO434F1HR12DDGBC3V19NAE4,A1NH9LK567B862,Submitted,Tue Oct 08 17:15:12 PDT 2019,Tue Oct 08 17:15:23 PDT 2019,Fri Oct 11 17:15:23 PDT 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://en.wikipedia.org/wiki/Exchange_algorithm,Explains key-concept(s),,
373L46LKQAEQ1ROL22WUDNNVDSTKJC,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3K772S5NPCJUB4ZF8JN8SYQZE4EHEN,A1L8RL58MYU4NC,Submitted,Tue Oct 08 17:23:59 PDT 2019,Tue Oct 08 17:24:48 PDT 2019,Fri Oct 11 17:24:48 PDT 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://en.wikipedia.org/wiki/Exchange_algorithm,Explains key-concept(s),,
373L46LKQAEQ1ROL22WUDNNVDSTKJC,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3W2LOLRXLFNAMY5S0AA54X5ALA5RKB,A2CK0OXMPOR9LE,Submitted,Tue Oct 08 17:02:40 PDT 2019,Tue Oct 08 17:03:09 PDT 2019,Fri Oct 11 17:03:09 PDT 2019,,,,29,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://en.wikipedia.org/wiki/Exchange_algorithm,Summary of key-concept(s),,
373L46LKQAEQ1ROL22WUDNNVDSTKJC,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3Y54SXRO1PT159NWYDJ2AZFQBM2TUP,AJ60KRY0FTB1F,Submitted,Tue Oct 08 17:20:45 PDT 2019,Tue Oct 08 17:21:23 PDT 2019,Fri Oct 11 17:21:23 PDT 2019,,,,38,100% (7/7),100% (7/7),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://en.wikipedia.org/wiki/Exchange_algorithm,Schedule for the lesson plan,,
373L46LKQAEQ1ROL22WUDNNVDSTKJC,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3ZPBJO59KT9PJYLFCOCOMG8EETVHDE,A2WGW5Y3ZFBDEC,Submitted,Tue Oct 08 19:47:28 PDT 2019,Tue Oct 08 19:49:01 PDT 2019,Fri Oct 11 19:49:01 PDT 2019,,,,93,100% (1/1),100% (1/1),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://en.wikipedia.org/wiki/Exchange_algorithm,Explains key-concept(s),,
3XEDXEGFY6WJZLNZGUMOVI8ZEJN0KL,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3L6L49WXW45039IRIBAMUFBIW6Q54L,A1GKEEI844CEKI,Submitted,Tue Oct 08 16:56:38 PDT 2019,Tue Oct 08 16:57:31 PDT 2019,Fri Oct 11 16:57:31 PDT 2019,,,,53,100% (4/4),100% (4/4),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://www.edureka.co/blog/k-means-clustering-algorithm/,Applications of key-concept(s),,
3XEDXEGFY6WJZLNZGUMOVI8ZEJN0KL,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3OUYGIZWRB6NXVI9JPWYGIQM6VU0P7,A2WGW5Y3ZFBDEC,Submitted,Tue Oct 08 19:37:07 PDT 2019,Tue Oct 08 19:37:41 PDT 2019,Fri Oct 11 19:37:41 PDT 2019,,,,34,100% (1/1),100% (1/1),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://www.edureka.co/blog/k-means-clustering-algorithm/,Applications of key-concept(s),,
3XEDXEGFY6WJZLNZGUMOVI8ZEJN0KL,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3RXPCZQMQTJHR7ASCPAB0EV4AVU1GM,A2CK0OXMPOR9LE,Submitted,Tue Oct 08 16:53:49 PDT 2019,Tue Oct 08 16:55:20 PDT 2019,Fri Oct 11 16:55:20 PDT 2019,,,,91,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://www.edureka.co/blog/k-means-clustering-algorithm/,Explains key-concept(s),,
3XEDXEGFY6WJZLNZGUMOVI8ZEJN0KL,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3YJ6NA41JFOUZ1JV5X64YN5I53JJPE,A1J1QKIGHFLF4M,Submitted,Tue Oct 08 17:15:30 PDT 2019,Tue Oct 08 17:16:42 PDT 2019,Fri Oct 11 17:16:42 PDT 2019,,,,72,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://www.edureka.co/blog/k-means-clustering-algorithm/,Applications of key-concept(s),,
3XEDXEGFY6WJZLNZGUMOVI8ZEJN0KL,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3ZY8KE4ISNBOQ8K4MZZC1G6M5MCVQ2,A1L8RL58MYU4NC,Submitted,Tue Oct 08 17:19:54 PDT 2019,Tue Oct 08 17:20:21 PDT 2019,Fri Oct 11 17:20:21 PDT 2019,,,,27,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://www.edureka.co/blog/k-means-clustering-algorithm/,Explains key-concept(s),,
3S1L4CQSG0D4KCT37LSK4BS7F9IFAP,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,30BXRYBRP85OS4L6TJHEE4XZL8IWHH,AJ60KRY0FTB1F,Submitted,Tue Oct 08 17:21:34 PDT 2019,Tue Oct 08 17:21:56 PDT 2019,Fri Oct 11 17:21:56 PDT 2019,,,,22,100% (7/7),100% (7/7),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://msdn.microsoft.com/en-us/library/azure/dn905944.aspx,Applications of key-concept(s),,
3S1L4CQSG0D4KCT37LSK4BS7F9IFAP,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3E7TUJ2EGGUW4S3WECOW9ZAQVF4D9Z,A1NH9LK567B862,Submitted,Tue Oct 08 17:20:20 PDT 2019,Tue Oct 08 17:20:35 PDT 2019,Fri Oct 11 17:20:35 PDT 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://msdn.microsoft.com/en-us/library/azure/dn905944.aspx,Explains key-concept(s),,
3S1L4CQSG0D4KCT37LSK4BS7F9IFAP,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3IOEN3P9SBRFUELM0C1PONIFGI8618,A2WGW5Y3ZFBDEC,Submitted,Tue Oct 08 19:28:34 PDT 2019,Tue Oct 08 19:29:34 PDT 2019,Fri Oct 11 19:29:34 PDT 2019,,,,60,100% (1/1),100% (1/1),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://msdn.microsoft.com/en-us/library/azure/dn905944.aspx,Applications of key-concept(s),,
3S1L4CQSG0D4KCT37LSK4BS7F9IFAP,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3RWE2M8QWLINUA6W3AJ6CTLR6FC0NS,AKSJ3C5O3V9RB,Submitted,Tue Oct 08 17:11:45 PDT 2019,Tue Oct 08 17:11:50 PDT 2019,Fri Oct 11 17:11:50 PDT 2019,,,,5,100% (9/9),100% (9/9),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://msdn.microsoft.com/en-us/library/azure/dn905944.aspx,Applications of key-concept(s),,
3S1L4CQSG0D4KCT37LSK4BS7F9IFAP,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3Y9N9SS8L2JAPQEGX3NMIM74VNT3D7,A2CK0OXMPOR9LE,Submitted,Tue Oct 08 17:01:40 PDT 2019,Tue Oct 08 17:02:06 PDT 2019,Fri Oct 11 17:02:06 PDT 2019,,,,26,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://msdn.microsoft.com/en-us/library/azure/dn905944.aspx,Explains key-concept(s),,
3S8APUMBK0R93MYVDZSGZMCDXR3FBK,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,32UTUBMZ7K41M2IF3H2M6RBNJM9VBO,A2WGW5Y3ZFBDEC,Submitted,Tue Oct 08 16:58:43 PDT 2019,Tue Oct 08 16:59:42 PDT 2019,Fri Oct 11 16:59:42 PDT 2019,,,,59,100% (1/1),100% (1/1),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://en.wikipedia.org/wiki/Cluster_(statistics),Explains key-concept(s),,
3S8APUMBK0R93MYVDZSGZMCDXR3FBK,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3SKEMFQBZ7D44TQW1145DGA5VIHK8S,A1GKEEI844CEKI,Submitted,Tue Oct 08 16:56:42 PDT 2019,Tue Oct 08 16:58:38 PDT 2019,Fri Oct 11 16:58:38 PDT 2019,,,,116,100% (4/4),100% (4/4),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://en.wikipedia.org/wiki/Cluster_(statistics),Summary of key-concept(s),,
3S8APUMBK0R93MYVDZSGZMCDXR3FBK,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3WQQ9FUS6E23BQM2VORCEDRF8O9B80,A2CK0OXMPOR9LE,Submitted,Tue Oct 08 17:02:23 PDT 2019,Tue Oct 08 17:03:00 PDT 2019,Fri Oct 11 17:03:00 PDT 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://en.wikipedia.org/wiki/Cluster_(statistics),Summary of key-concept(s),,
3S8APUMBK0R93MYVDZSGZMCDXR3FBK,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3XIQGXAUMGG6OFKKQFROPAMCG7Q7XH,A1L8RL58MYU4NC,Submitted,Tue Oct 08 16:56:03 PDT 2019,Tue Oct 08 16:56:27 PDT 2019,Fri Oct 11 16:56:27 PDT 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://en.wikipedia.org/wiki/Cluster_(statistics),Explains key-concept(s),,
3S8APUMBK0R93MYVDZSGZMCDXR3FBK,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3XIQGXAUMGG6OFKKQFROPAMCG9YX7J,A1NF6PELRKACS9,Submitted,Tue Oct 08 21:32:27 PDT 2019,Tue Oct 08 21:32:42 PDT 2019,Fri Oct 11 21:32:42 PDT 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://en.wikipedia.org/wiki/Cluster_(statistics),Explains key-concept(s),,
306W7JMRZ160O7O85LMAPUVRANQ8BW,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,35L9RVQFCSQB00W1YJ2DWGC20S5HU1,A2WGW5Y3ZFBDEC,Submitted,Tue Oct 08 16:57:14 PDT 2019,Tue Oct 08 16:58:43 PDT 2019,Fri Oct 11 16:58:43 PDT 2019,,,,89,100% (1/1),100% (1/1),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",http://home.deib.polimi.it/matteucc/Clustering/tutorial_html/index.html,Applications of key-concept(s),,
306W7JMRZ160O7O85LMAPUVRANQ8BW,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3E7TUJ2EGGUW4S3WECOW9ZAQVGND9K,AJ60KRY0FTB1F,Submitted,Tue Oct 08 19:49:07 PDT 2019,Tue Oct 08 19:50:46 PDT 2019,Fri Oct 11 19:50:46 PDT 2019,,,,99,100% (7/7),100% (7/7),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",http://home.deib.polimi.it/matteucc/Clustering/tutorial_html/index.html,Related to key-concept(s),,
306W7JMRZ160O7O85LMAPUVRANQ8BW,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Tue Oct 08 16:49:46 PDT 2019,6,BatchId:3794059;OriginalHitTemplateId:928390929;,120,259200,Tue Oct 15 16:49:46 PDT 2019,,,3P4RDNWND9E2IFWRS2GKPQ46JPMJI0,A2CK0OXMPOR9LE,Submitted,Tue Oct 08 16:55:12 PDT 2019,Tue Oct 08 16:55:57 PDT 2019,Fri Oct 11 16:55:57 PDT 2019,,,,45,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",http://home.deib.polimi.it/matteucc/Clustering/tutorial_html/index.html,Explains key-concept(s),,
